Lemma,Stem,Paradigm,Class,Translation,Source
gaagiigidowin,gaagiigidowin,NI,NI_C,"talking; a speech; song lyrics; a language",https://ojibwe.lib.umn.edu/main-entry/gaagiigidowin-ni
ozhibii'iganaak,ozhibii'iganaakw2,NI,NI_Cw,"a pencil, a pen",https://ojibwe.lib.umn.edu/main-entry/ozhibii-iganaak-ni
nagway,nagway,NID,NID_aa,"h/ sleeve",https://ojibwe.lib.umn.edu/main-entry/onagway-nid
noobaajigaans,noobaajigaans,NI,NI_C,"a pacifier",https://ojibwe.lib.umn.edu/main-entry/noobaajigaans-ni
bikwaakwado-ziinzibaakwad,bikwaakwado-ziinzibaakwadw2,NI,NI_Cw,"a sugar cube",https://ojibwe.lib.umn.edu/main-entry/bikwaakwado-ziinzibaakwad-ni
odaabaaneyaab,odaabaaneyaaby,NI,NI_C,"a sled rope",https://ojibwe.lib.umn.edu/main-entry/odaabaaneyaab-ni
ishkode,ishkodew2,NI,NI_VV,"fire, a fire",https://ojibwe.lib.umn.edu/main-entry/ishkode-ni
asasawemini-baashkiminasigan,asasawemini-baashkiminasigan,NI,NI_C,"chokecherry sauce, chokecherry jelly",https://ojibwe.lib.umn.edu/main-entry/asasawemini-baashkiminasigan-ni
giiwosewinini,giiwosewininiw2,NA,NA_Vw,"a hunter",https://ojibwe.lib.umn.edu/main-entry/giiwosewinini-na
adaawaagan,adaawaagan,NI,NI_C,"something for sale, merchandise; fur for trade",https://ojibwe.lib.umn.edu/main-entry/adaawaagan-ni
misko-miigwan,misko-miigwan,NA,NA_C,"a red feather",https://ojibwe.lib.umn.edu/main-entry/misko-miigwan-na
desinaagan,desinaagan,NI,NI_C,"a dinner plate",https://ojibwe.lib.umn.edu/main-entry/desinaagan-ni
gibiingwepizon,gibiingwepizon,NI,NI_C,"a blindfold",https://ojibwe.lib.umn.edu/main-entry/gibiingwepizon-ni
miinidiwin,miinidiwin,NI,NI_C,"a give-away",https://ojibwe.lib.umn.edu/main-entry/miinidiwin-ni
naazhiiga'igan,naazhiiga'igan,NI,NI_C,"a hide stretcher",https://ojibwe.lib.umn.edu/main-entry/naazhiiga-igan-ni
dewikwe-mashkikiins,dewikwe-mashkikiins,NI,NI_C,"an aspirin",https://ojibwe.lib.umn.edu/main-entry/dewikwe-mashkikiins-ni
niijikiwenhy,niijikiwenhy1,NAD,NAD_VVny,"my (male's) brother, (male) parallel cousin, fellow man",https://ojibwe.lib.umn.edu/main-entry/niijikiwenh-nad
agoojigewataason,agoojigewataason,NI,NI_C,"a closet",https://ojibwe.lib.umn.edu/main-entry/agoojigewigamig-ni
ma'iinganaanow,ma'iinganaanow,NI,NI_C,"a wolf's tail",https://ojibwe.lib.umn.edu/main-entry/ma-iinganaanow-ni
biisiboojigan,biisiboojigan,NI,NI_C,"a grinder, a mill; a sawmill",https://ojibwe.lib.umn.edu/main-entry/biisiboojigan-ni
ogaa,ogaaw2,NA,NA_VVw,"a walleye",https://ojibwe.lib.umn.edu/main-entry/ogaa-na
biite,biitew2,NI,NI_VV,"foam",https://ojibwe.lib.umn.edu/main-entry/biite-ni
niisiiwezhigan,niisiiwezhigan,NI,NI_C,"fringe",https://ojibwe.lib.umn.edu/main-entry/niisiiwezhigan-ni
misaabooz,misaaboozw2,NA,NA_Cw,"a jack rabbit",https://ojibwe.lib.umn.edu/main-entry/misaabooz-na
gichizid,gichizid,NI,NI_C,"right foot",https://ojibwe.lib.umn.edu/main-entry/gichizid-ni
nanaandawi'iwe-nagamon,nanaandawi'iwe-nagamon,NI,NI_C,"a healing song",https://ojibwe.lib.umn.edu/main-entry/nanaandawi-iwe-nagamon-ni
bagijigan,bagijigan,NI,NI_C,"an offering, a gift",https://ojibwe.lib.umn.edu/main-entry/bagijigan-ni
waaboozekonikaanaak,waaboozekonikaanaakw2,NI,NI_Cw,"a frame for netting a rabbit hide blanket",https://ojibwe.lib.umn.edu/main-entry/waaboozekonikaanaak-ni
wiikobijigan,wiikobijigan,NI,NI_C,"a drawer, a chest of drawers, a dresser",https://ojibwe.lib.umn.edu/main-entry/wiikobijigan-ni
misan,mis,NI,NI_ShortC,"(pieces of) firewood",https://ojibwe.lib.umn.edu/main-entry/misan-ni
azaadiisag,azaadiisagw2,NI,NI_Cw,"poplar wood",https://ojibwe.lib.umn.edu/main-entry/azaadiisag-ni
zaga'igaans,zaga'igaans,NI,NI_C,"a tack",https://ojibwe.lib.umn.edu/main-entry/zaga-igaans-ni
mashkikiiwikwe,mashkikiiwikwew2,NA,NA_VV,"a nurse (female)",https://ojibwe.lib.umn.edu/main-entry/mashkikiiwikwe-na
dinowaatig,dinowaatigw2,NA,NA_Cw,"kind of tree",https://ojibwe.lib.umn.edu/main-entry/dinowaatig-na
ikwewaya'aa,ikwewaya'aag,NA,NA_C,"a female",https://ojibwe.lib.umn.edu/main-entry/ikwewaya-aa-na
ogimaa-nagamon,ogimaa-nagamon,NI,NI_C,"chief song",https://ojibwe.lib.umn.edu/main-entry/ogimaa-nagamon-ni
bagesewinaagan,bagesewinaagan,NI,NI_C,"dish used in the dish game",https://ojibwe.lib.umn.edu/main-entry/bagesewinaagan-ni
ishwaasoobii'igan,ishwaasoobii'igan,NA,NA_C,"an eight (card)",https://ojibwe.lib.umn.edu/main-entry/ishwaasoobii-igan-na
asemaawazh,asemaawazh,NI,NI_C,"a tobacco bag; [diminutive]: a tobacco pouch",https://ojibwe.lib.umn.edu/main-entry/asemaawazh-ni
aniibiishakik,aniibiishakikw2,NA,NA_Cw,"a tea kettle",https://ojibwe.lib.umn.edu/main-entry/aniibiishakik-na
wiidigemaagan,wiidigemaagan,NA,NA_C,"a spouse, a husband, a wife, a partner (cohabitant), a companion (cohabitant)",https://ojibwe.lib.umn.edu/main-entry/wiidigemaagan-na
nitii,nitiiw2,NI,NI_VV,"tea (the drink)",https://ojibwe.lib.umn.edu/main-entry/nitii-ni
giziingwe'onens,giziingwe'onens,NA,NA_C,"a washcloth",https://ojibwe.lib.umn.edu/main-entry/giziingwe-onens-na
bagida'wewinini,bagida'wewininiw2,NA,NA_Vw,"a commercial net fisherman",https://ojibwe.lib.umn.edu/main-entry/bagida-wewinini-na
zagaanowenigewakik,zagaanowenigewakikw2,NA,NA_Cw,"a sauce pan",https://ojibwe.lib.umn.edu/main-entry/zagaanowenigewakik-na
bawa'iganaak,bawa'iganaakw2,NI,NI_Cw,"a knocker: a stick used to knock rice grains off the wild rice stalks",https://ojibwe.lib.umn.edu/main-entry/bawa-iganaak-ni
mazinibii'igewinini,mazinibii'igewininiw2,NA,NA_Vw,"a (male) artist",https://ojibwe.lib.umn.edu/main-entry/mazinibii-igewinini-na
naajiweba'iganaak,naajiweba'iganaakw2,NI,NI_Cw,"something used to get something:  a reaching stick, a grabber",https://ojibwe.lib.umn.edu/main-entry/naajiweba-iganaak-ni
makizinikaan,makizinikaan,NI,NI_C,"a moccasin in manufacture",https://ojibwe.lib.umn.edu/main-entry/makizinikaan-ni
ashkaatig,ashkaatigw2,NI,NI_Cw,"(stick of) green wood",https://ojibwe.lib.umn.edu/main-entry/ashkaatig-ni
zhingwaako-mishiimin,zhingwaako-mishiimin,NA,NA_C,"a pineapple",https://ojibwe.lib.umn.edu/main-entry/zhingwaako-mishiimin-na
moshwe,moshwew2,NA,NA_VV,"a shawl",https://ojibwe.lib.umn.edu/main-entry/moshwe-na
mazinaabidoo'igeyaatig,mazinaabidoo'igeyaatigw2,NI,NI_Cw,"a bead loom",https://ojibwe.lib.umn.edu/main-entry/mazinaabidoo-igeyaatig-ni
ndoozhim,ndoozhim,NAD,NAD_C,"my parallel nephew; my stepson",https://ojibwe.lib.umn.edu/main-entry/ndoozhim-nad
zisiboojigan,zisiboojigan,NI,NI_C,"a file, a rasp",https://ojibwe.lib.umn.edu/main-entry/zisiboojigan-ni
zhiibiigishkaa-wiiwakwaan,zhiibiigishkaa-wiiwakwaan,NI,NI_C,"a stocking cap; [Canada] a toque, tuque",https://ojibwe.lib.umn.edu/main-entry/zhiibiigishkaa-wiiwakwaan-ni
niizhoobii'igan,niizhoobii'igan,NA,NA_C,"a deuce, a two (card)",https://ojibwe.lib.umn.edu/main-entry/niizhoobii-igan-na
bagaki-ozaawigwan,bagaki-ozaawigwan,NA,NA_C,"a yellow feather",https://ojibwe.lib.umn.edu/main-entry/bagaki-ozaawigwan-na
bagida'wewin,bagida'wewin,NI,NI_C,"fishing using a net",https://ojibwe.lib.umn.edu/main-entry/bagida-wewin-ni
amikwayaan,amikwayaan,NA,NA_C,"a beaver hide",https://ojibwe.lib.umn.edu/main-entry/amikwayaan-na
mindimoowenh,mindimooweny1,NA,NA_VVny,"an old woman, an old lady",https://ojibwe.lib.umn.edu/main-entry/mindimoowenh-na
zaasigan,zaasigan,NA,NA_C,"cracklings",https://ojibwe.lib.umn.edu/main-entry/zaasigan-na
ishkwejiiyaagan,ishkwejiiyaagan,NA,NA_C,"a last born child, the youngest child",https://ojibwe.lib.umn.edu/main-entry/ishkwejiiyaagan-na
gaapizigan,gaapizigan,NI,NI_C,"popped wild rice; {BL} parched or roasted wild rice (before winnowing)",https://ojibwe.lib.umn.edu/main-entry/gaapizigan-ni
waaboozo-miikana,waaboozo-miikana,NI,NI_Kana,"a rabbit trail",https://ojibwe.lib.umn.edu/main-entry/waaboozo-miikana-ni
nigwanis,nigwanis,NAD,NAD_C,"your nephew (cross-nephew: a male's sister's son or a female's brother's son)",https://ojibwe.lib.umn.edu/main-entry/giningwanis-nad
moozodoodikosiw,moozodoodikosiw,NA,NA_C,"a moose kidney",https://ojibwe.lib.umn.edu/main-entry/moozodoodikosiw-na
ozhiga'igewakik,ozhiga'igewakikw2,NA,NA_Cw,"a sap bucket",https://ojibwe.lib.umn.edu/main-entry/ozhiga-igewakik-na
mishiiminaabo,mishiiminaabow2,NI,NI_Vw,"apple juice, cider",https://ojibwe.lib.umn.edu/main-entry/mishiiminaabo-ni
giigidoowinini,giigidoowininiw2,NA,NA_Vw,"a councillor, a council member, a representative",https://ojibwe.lib.umn.edu/main-entry/giigidoowinini-na
makobwaam,makobwaam,NI,NI_C,"a bear hindquarter",https://ojibwe.lib.umn.edu/main-entry/makobwaam-ni
mandaaminashk,mandaaminashkw2,NI,NI_Cw,"a cornstalk",https://ojibwe.lib.umn.edu/main-entry/mandaaminashk-ni
mizizaak,mizizaakw,NA,NA_irrCw,"a horse fly",https://ojibwe.lib.umn.edu/main-entry/mizizaak-na
gaagaagiwaandag,gaagaagiwaandagw2,NA,NA_Cw,"a juniper bush",https://ojibwe.lib.umn.edu/main-entry/gaagaagiwaandag-na
daajigade,daajigadew2,NA,NA_VV,"a coot, a mud hen",https://ojibwe.lib.umn.edu/main-entry/daajigade-na
mizise-wiiyaas,mizise-wiiyaas,NI,NI_C,"turkey meat",https://ojibwe.lib.umn.edu/main-entry/mizise-wiiyaas-ni
miskogwan,miskogwan,NA,NA_C,"a red feather",https://ojibwe.lib.umn.edu/main-entry/miskogwan-na
bezhizhooniyaans,bezhizhooniyaans,NA,NA_C,"a dime; [BL] a quarter",https://ojibwe.lib.umn.edu/main-entry/bezhizhooniyaans-na
ninaan,ninaan,NAD,NAD_C,"my calf",https://ojibwe.lib.umn.edu/main-entry/ninaan-nad
mazinaakizigan,mazinaakizigan,NI,NI_C,"",https://ojibwe.lib.umn.edu/main-entry/mazinaakizigan-ni
miiziiwinaagan,miiziiwinaagan,NI,NI_C,"something to defecate in: a toilet fixture, a potty, a bed pan",https://ojibwe.lib.umn.edu/main-entry/miiziiwinaagan-ni
niswaagiwebishkigan,niswaagiwebishkigan,NA,NA_C,"a tricycle",https://ojibwe.lib.umn.edu/main-entry/niswaagiwebishkigan-na
bookwaabik,bookwaabikw2,NI,NI_Cw,"piece of metal",https://ojibwe.lib.umn.edu/main-entry/bookwaabik-ni
ookweminagaawanzh,ookweminagaawanzhy2,NA,NA_Cy,"a black cherry bush",https://ojibwe.lib.umn.edu/main-entry/ookweminagaawanzh-na
dakokiiwin,dakokiiwin,NI,NI_C,"a pace, a step (taken)",https://ojibwe.lib.umn.edu/main-entry/dakokiiwin-ni
biitwegizhigewikomaan,biitwegizhigewikomaan,NI,NI_C,"a filleting knife",https://ojibwe.lib.umn.edu/main-entry/biitwegizhigewikomaan-ni
oziisigobimizhii-makak,oziisigobimizhii-makakw2,NI,NI_Cw,"a willow basket",https://ojibwe.lib.umn.edu/main-entry/oziisigobimizhii-makak-ni
desi-wiiwakwaan,desi-wiiwakwaan,NI,NI_C,"a hat with full brim",https://ojibwe.lib.umn.edu/main-entry/desi-wiiwakwaan-ni
naanoobii'igan,naanoobii'igan,NA,NA_C,"a five (card)",https://ojibwe.lib.umn.edu/main-entry/naanoobii-igan-na
nemaab,nemaaby,NA,NA_C,"a pool ball; a marble",https://ojibwe.lib.umn.edu/main-entry/nemaab-na
mishiimin,mishiimin,NA,NA_C,"an apple",https://ojibwe.lib.umn.edu/main-entry/mishiimin-na
binesi,binesiw2,NA,NA_Vw,"",https://ojibwe.lib.umn.edu/main-entry/binesi-na
dibaajimoo-mazina'igan,dibaajimoo-mazina'igan,NI,NI_C,"a newspaper",https://ojibwe.lib.umn.edu/main-entry/dibaajimoo-mazina-igan-ni
biisi-manoomin,biisi-manoomin,NI,NI_C,"fine wild rice, broken wild rice",https://ojibwe.lib.umn.edu/main-entry/biisi-manoomin-ni
miskwaabiimizh,miskwaabiimizhy2,NA,NA_Cy,"a red willow, a red osier dogwood",https://ojibwe.lib.umn.edu/main-entry/miskwaabiimizh-na
zhooshkoshimaan,zhooshkoshimaan,NA,NA_C,"a ski",https://ojibwe.lib.umn.edu/main-entry/zhooshkoshimaan-na
giishkiganjigan,giishkiganjigan,NI,NI_C,"a chewed-off stump",https://ojibwe.lib.umn.edu/main-entry/giishkiganjigan-ni
awaazisii,awaazisiiw2,NA,NA_VV,"a bullhead",https://ojibwe.lib.umn.edu/main-entry/awaazisii-na
azhaasowin,azhaasowin,NI,NI_C,"a medicinal tattoo",https://ojibwe.lib.umn.edu/main-entry/azhaasowin-ni
gibodoonh,gibodoonhy1,NA,NA_VVny,"a button",https://ojibwe.lib.umn.edu/main-entry/gibodoonh-na
asigibii'igan,asigibii'igan,NI,NI_C,"a number; a calculator",https://ojibwe.lib.umn.edu/main-entry/asigibii-igan-ni
kakwan,kakwan,NID,NID_C,"STEM FOR: shin",https://ojibwe.lib.umn.edu/main-entry/kakwan-nid
gaaski-giigoonh,gaaski-giigoonh,NA,NA_C,"smoked fish",https://ojibwe.lib.umn.edu/main-entry/gaaski-giigoonh-na
wiiwakwaan,wiiwakwaan,NI,NI_C,"a cap, a hat",https://ojibwe.lib.umn.edu/main-entry/wiiwakwaan-ni
zow,zow,NID,NID_C,"STEM FOR: tail (of an animal)",https://ojibwe.lib.umn.edu/main-entry/zow-nid
zhooshkonigan,zhooshkonigan,NA,NA_C,"a game piece that is slid: a checker, a domino tile",https://ojibwe.lib.umn.edu/main-entry/zhooshkonigan-na
ziiginigewinini,ziiginigewininiw2,NA,NA_Vw,"a bartender",https://ojibwe.lib.umn.edu/main-entry/ziiginigewinini-na
zhiiwi-bakwezhigan,zhiiwi-bakwezhigan,NA,NA_C,"cake; pastry; sweetroll",https://ojibwe.lib.umn.edu/main-entry/zhiiwi-bakwezhigan-na
dadibaajimoowinini,dadibaajimoowininiw2,NA,NA_Vw,"a storyteller",https://ojibwe.lib.umn.edu/main-entry/dadibaajimoowinini-na
giziindime'on,giziindime'on,NI,NI_C,"toilet tissue",https://ojibwe.lib.umn.edu/main-entry/giziindime-on-ni
biiway,biiway,NI,NI_C,"an animal hair (of fur), a bristle; [plural] animal hair, fur",https://ojibwe.lib.umn.edu/main-entry/biiway-ni
niinindib,niinindib,NID,NID_aa,"my brain",https://ojibwe.lib.umn.edu/main-entry/niinindib-nid
wiigwaasaatig,wiigwaasaatigw2,NA,NA_Cw,"a birch tree",https://ojibwe.lib.umn.edu/main-entry/wiigwaasaatig-na
anijiimin,anijiimin,NI,NI_C,"a pea",https://ojibwe.lib.umn.edu/main-entry/anijiimin-ni
gaagaagiwaandagomin,gaagaagiwaandagomin,NI,NI_C,"a juniper berry",https://ojibwe.lib.umn.edu/main-entry/gaagaagiwaandagomin-ni
mitigwaagim,mitigwaagim,NA,NA_C,"a ski",https://ojibwe.lib.umn.edu/main-entry/mitigwaagim-na
gaapiiwakikoons,gaapiiwakikoons,NA,NA_C,"a coffee pot",https://ojibwe.lib.umn.edu/main-entry/gaapiiwakikoons-na
wiibidaakaajiganan,wiibidaakaajigan,NI,NI_C,"false teeth",https://ojibwe.lib.umn.edu/main-entry/wiibidaakaajiganan-ni
dakisijigan,dakisijigan,NI,NI_C,"something that cools things: a refrigerator, a freezer",https://ojibwe.lib.umn.edu/main-entry/dakisijigan-ni
zhiigwanaabik,zhiigwanaabikw2,NA,NA_Cw,"a grindstone",https://ojibwe.lib.umn.edu/main-entry/zhiigwanaabik-na
miskoganzhiibii'igan,miskoganzhiibii'igan,NI,NI_C,"red nail polish",https://ojibwe.lib.umn.edu/main-entry/miskoganzhiibii-igan-ni
odatagaagomin,odatagaagomin,NA,NA_C,"a blackberry",https://ojibwe.lib.umn.edu/main-entry/odatagaagomin-na
mazina'igewin,mazina'igewin,NI,NI_C,"something owed: a bill, a debt, credit",https://ojibwe.lib.umn.edu/main-entry/mazina-igewin-ni
miskominaganzhiiwaabo,miskominaganzhiiwaabow2,NI,NI_Vw,"",https://ojibwe.lib.umn.edu/main-entry/miskominaganzhiiwaabo-ni
naabesim,naabesimw2,NA,NA_Cw,"",https://ojibwe.lib.umn.edu/main-entry/naabesim-na
mazinaabikinigan,mazinaabikinigan,NI,NI_C,"a rock painting",https://ojibwe.lib.umn.edu/main-entry/mazinaabikinigan-nq
biimashkwemaginigan,biimashkwemaginigan,NI,NI_C,"a bark torch",https://ojibwe.lib.umn.edu/main-entry/biimashkwemaginigan-ni
manaazondiwin,manaazondiwin,NI,NI_C,"mutual respect in speech",https://ojibwe.lib.umn.edu/main-entry/manaazondiwin-ni
maagwapizon,maagwapizon,NI,NI_C,"a corset, a girdle",https://ojibwe.lib.umn.edu/main-entry/maagwapizon-ni
ma'iinganiwayaan,ma'iinganiwayaan,NA,NA_C,"a wolf hide",https://ojibwe.lib.umn.edu/main-entry/ma-iinganiwayaan-na
baasige-makak,baasige-makakw2,NI,NI_Cw,"a clothes dryer",https://ojibwe.lib.umn.edu/main-entry/baasige-makak-ni
inaadiziwin,inaadiziwin,NI,NI_C,"a certain character, a certain nature, a certain way of life",https://ojibwe.lib.umn.edu/main-entry/inaadiziwin-ni
aate'ishkodawewinini,aate'ishkodawewininiw2,NA,NA_Vw,"a firefighter, a fireman",https://ojibwe.lib.umn.edu/main-entry/aate-ishkodawewinini-na
gashkibijigan,gashkibijigan,NI,NI_C,"a bundle, a package, a packet",https://ojibwe.lib.umn.edu/main-entry/gashkibijigan-ni
baakisagiweba'igan,baakisagiweba'igan,NI,NI_C,"a crowbar",https://ojibwe.lib.umn.edu/main-entry/baakisagiweba-igan-ni
niningwan,niningwan,NAD,NAD_C,"my son-in-law",https://ojibwe.lib.umn.edu/main-entry/niningwan-nad
wiishkobaaboo,wiishkobaaboow2,NI,NI_VV,"maple sap",https://ojibwe.lib.umn.edu/main-entry/wiishkobaaboo-ni
bizhikiins,bizhikiins,NA,NA_C,"a calf",https://ojibwe.lib.umn.edu/main-entry/bizhikiins-na
es,es,NA,NA_C,"clam; shell",https://ojibwe.lib.umn.edu/main-entry/es-na
biisiboojigani-bakwezhigan,biisiboojigani-bakwezhigan,NA,NA_C,"johnnycake",https://ojibwe.lib.umn.edu/main-entry/biisiboojigani-bakwezhigan-na
ozhibii'igewinini,ozhibii'igewininiw2,NA,NA_Vw,"a (male) office worker, a clerk, a secretary",https://ojibwe.lib.umn.edu/main-entry/ozhibii-igewinini-na
misawendamowin,misawendamowin,NI,NI_C,"desire",https://ojibwe.lib.umn.edu/main-entry/misawendamowin-ni
madoodoowasin,madoodoowasiny1,NA,NA_VVny,"a rock for a sweat lodge",https://ojibwe.lib.umn.edu/main-entry/madoodoowasin-na
abinoojiinyens,abinoojiinyens,NA,NA_C,"a baby",https://ojibwe.lib.umn.edu/main-entry/abinoojiiyens-na
wanakwaatig,wanakwaatigw2,NI,NI_Cw,"tip of a tree, end of a stick",https://ojibwe.lib.umn.edu/main-entry/wanakwaatig-adv-loc
animozid,animozid,NI,NI_C,"a dog's hindpaw",https://ojibwe.lib.umn.edu/main-entry/animozid-ni
giboobijigan,giboobijigan,NI,NI_C,"something used to pull things shut: a drawstring, a zipper",https://ojibwe.lib.umn.edu/main-entry/giboobijigan-ni
zhagashka'igewi-mookomaan,zhagashka'igewi-mookomaan,NI,NI_C,"a table knife; a butter knife",https://ojibwe.lib.umn.edu/main-entry/zhagashka-igewi-mookomaan-ni
moshwens,moshwens,NI,NI_C,"a handkerchief",https://ojibwe.lib.umn.edu/main-entry/moshwens-ni
aniibimin,aniibimin,NI,NI_C,"a highbush cranberry",https://ojibwe.lib.umn.edu/main-entry/aniibimin-ni
waaboozo-wiiyaas,waaboozo-wiiyaas,NI,NI_C,"rabbit meat",https://ojibwe.lib.umn.edu/main-entry/waaboozo-wiiyaas-ni
daaangosheny,daaangosheny1,NAD,NAD_VVny,"her cross-cousin: (a female cross-cousin: her mother's brother's daughter, her father's sister's daughter)",https://ojibwe.lib.umn.edu/main-entry/odaangoshenyan-nad
waawaashkeshiwikon,waawaashkeshiwikon,NI,NI_C,"a deer liver",https://ojibwe.lib.umn.edu/main-entry/waawaashkeshiwikon-ni
giziibiiga'igani-makakosag,giziibiiga'igani-makakosagw2,NI,NI_Cw,"a wash tub",https://ojibwe.lib.umn.edu/main-entry/giziibiiga-igani-makakosag-ni
moona'ibiiwinini,moona'ibiiwininiw2,NA,NA_Vw,"a well-digger",https://ojibwe.lib.umn.edu/main-entry/moona-ibiiwinini-na
noomininjiiwin,noomininjiiwin,NI,NI_C,"hand lotion",https://ojibwe.lib.umn.edu/main-entry/noomininjiiwin-ni
waawaashkeshiwi-wiiyaas,waawaashkeshiwi-wiiyaas,NI,NI_C,"deer meat, venison",https://ojibwe.lib.umn.edu/main-entry/waawaashkeshiwi-wiiyaas-ni
atoobaan,atoobaan,NA,NA_C,"a large container for liquid: a trough, a tank, a vat, a sink, a radiator",https://ojibwe.lib.umn.edu/main-entry/atoobaan-na
waagosh,waagosh,NA,NA_C,"a fox",https://ojibwe.lib.umn.edu/main-entry/waagosh-na
jiiskinikebizon,jiiskinikebizon,NI,NI_C,"an arm garter; an armband; a bracelet",https://ojibwe.lib.umn.edu/main-entry/jiiskinikebizon-ni
badakijii'iganaak,badakijii'iganaakw2,NI,NI_Cw,"a cribbage board",https://ojibwe.lib.umn.edu/main-entry/badakijii-iganaak-ni
desaakwa'igan,desaakwa'igan,NI,NI_C,"platform or rack for food preservation and storage",https://ojibwe.lib.umn.edu/main-entry/desaakwa-igan-ni
agwazhaan,agwazhaan,NA,NA_C,"a shawl",https://ojibwe.lib.umn.edu/main-entry/agwazhaan-na
anishinaabewibii'igan,anishinaabewibii'igan,NI,NI_C,"something written in Indian (Ojibwe), Indian (Ojibwe) writing",https://ojibwe.lib.umn.edu/main-entry/anishinaabewibii-igan-ni
mashkodesiminaaboo,mashkodesiminaaboow2,NI,NI_VV,"bean soup",https://ojibwe.lib.umn.edu/main-entry/mashkodesiminaaboo-ni
giigidoowikwe,giigidoowikwew2,NA,NA_VV,"a councillor, a council member, a representative (female)",https://ojibwe.lib.umn.edu/main-entry/giigidoowikwe-na
babagiwayaan,babagiwayaan,NI,NI_C,"a shirt, (a piece of) cloth",https://ojibwe.lib.umn.edu/main-entry/babagiwayaan-ni
maamaagonigan,maamaagonigan,NA,NA_C,"bannock; bannock dough",https://ojibwe.lib.umn.edu/main-entry/maamaagonigan-na
omakakii,omakakiiw2,NA,NA_VV,"a frog",https://ojibwe.lib.umn.edu/main-entry/omakakii-na
zhinoodaagan,zhinoodaagan,NI,NI_C,"selvedge lines at top and bottom of a net made of heavy cord or rope; lines tying the net to an anchor or buoy; [Border Lakes] a rope",https://ojibwe.lib.umn.edu/main-entry/zhinoodaagan-ni
meme,memew2,NA,NA_VV,"a pileated woodpecker",https://ojibwe.lib.umn.edu/main-entry/meme-na
ozaawaagosh,ozaawaagosh,NA,NA_C,"fox in red phase",https://ojibwe.lib.umn.edu/main-entry/ozaawaagosh-na
naabemik,naabemikw2,NA,NA_Cw,"a male beaver",https://ojibwe.lib.umn.edu/main-entry/naabemik-na
ataasoowigamig,ataasoowigamigw2,NI,NI_Cw,"a structure for storage: a storage lodge, a shed, a storage room",https://ojibwe.lib.umn.edu/main-entry/ataasoowigamig-ni
ziibaaska'igan,ziibaaska'igan,NI,NI_C,"a jingle (on dress)",https://ojibwe.lib.umn.edu/main-entry/ziibaaska-igan-ni
makakoshkwemag,makakoshkwemagw2,NI,NI_Cw,"a birch bark basket for storage",https://ojibwe.lib.umn.edu/main-entry/makakoshkwemag-ni
naseyaawangwaan,naseyaawangwaan,NI,NI_C,"a sugaring trough",https://ojibwe.lib.umn.edu/main-entry/naseyaawangwaan-ni
naabe-makwa,naabe-makw2,NA,NA_ShortCw,"a male bear, a boar (bear)",https://ojibwe.lib.umn.edu/main-entry/naabe-makwa-na
bawishkamo-minjimaakwaatig,bawishkamo-minjimaakwaatigw2,NI,NI_Cw,"a slanted support pole for rice dancer",https://ojibwe.lib.umn.edu/main-entry/bawishkamo-minjimaakwaatig-ni
gakiiwekana,gakiiwekana,NI,NI_Kana,"a portage trail",https://ojibwe.lib.umn.edu/main-entry/gakiiwekana-ni
gichitwaawibii'igan,gichitwaawibii'igan,NI,NI_C,"sacred writing, scripture",https://ojibwe.lib.umn.edu/main-entry/gichitwaawibii-igan-ni
bimikawaan,bimikawaan,NI,NI_C,"a footprint, a track",https://ojibwe.lib.umn.edu/main-entry/bimikawaan-ni
wiisaakodewikwe,wiisaakodewikwew2,NA,NA_VV,"a Native woman of mixed ancestry; a Metis woman",https://ojibwe.lib.umn.edu/main-entry/wiisaakodewikwe-na
gaagaagiw,gaagaagiw,NA,NA_C,"a raven",https://ojibwe.lib.umn.edu/main-entry/gaagaagiw-na
biiwaabiko-giishkiboojiganens,biiwaabiko-giishkiboojiganens,NI,NI_C,"hacksaw",https://ojibwe.lib.umn.edu/main-entry/biiwaabiko-giishkiboojiganens-ni
makakosag,makakosagw2,NI,NI_Cw,"a large rigid containter: a tub. a barrel, a carton",https://ojibwe.lib.umn.edu/main-entry/makakosag-ni
aniibiishaaboo,aniibiishaaboow2,NI,NI_VV,"tea (the drink)",https://ojibwe.lib.umn.edu/main-entry/aniibiishaaboo-ni
misko-bineshiinh,misko-bineshiiny1,NA,NA_VVny,"a cardinal",https://ojibwe.lib.umn.edu/main-entry/misko-bineshiinh-na
biinichigewinini,biinichigewininiw2,NA,NA_Vw,"a cleaner; a janitor",https://ojibwe.lib.umn.edu/main-entry/biinichigewinini-na
miskodiisimin,miskodiisimin,NA,NA_C,"a bean",https://ojibwe.lib.umn.edu/main-entry/miskodiisimin-na
nishkaadiziwin,nishkaadiziwin,NI,NI_C,"anger",https://ojibwe.lib.umn.edu/main-entry/nishkaadiziwin-ni
ininaatigo-ziinzibaakwad,ininaatigo-ziinzibaakwadw2,NI,NI_Cw,"maple sugar",https://ojibwe.lib.umn.edu/main-entry/ininaatigo-ziinzibaakwad-ni
maanameg,maanamegw,NA,NA_irrCw,"a catfish",https://ojibwe.lib.umn.edu/main-entry/maanameg-na
aanikanootaagewikwe,aanikanootaagewikwew2,NA,NA_VV,"a translator, an interpreter (female)",https://ojibwe.lib.umn.edu/main-entry/aanikanootaagewikwe-na
